OBJECTID,HUC12,Name,BioAqRankSW,BioAqSumSW,NtvAqRankSW,NtvAqSumSW,RarAqRankSW,RarAqSumSW,RwiAqRankSW,RwiAqMaxSW,NtvFish,NtvAqInvt,NtvAqAmph,NtvAqRept,RarFish,RarAqAmph,RarAqRept,RwiAqFishSWNorm,RwiAqAmphSWNorm,RwiAqReptSWNorm,Shape_Length,Shape_Area
2816,1.80902E+11,China Ranch Wash,2,0.145448,1,0.08161,1,0.113208,5,0.1875,2,0,2,0,2,0,0,0.1875,0,0,60576.66309,99146714.42
2817,1.80902E+11,180902022002-Amargosa River,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63055.78671,161841734.5
2818,1.80902E+11,Tecopa Hot Springs,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44531.54271,77104080.07
2819,1.606E+11,Shadow Mountain,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62977.18299,73541341.79
2820,1.81002E+11,Superstition Mountain-Carrizo Wash,1,0.043002,1,0.040805,1,0.056604,2,0.015625,1,0,1,0,1,0,0,0.015625,0,0,84692.64057,161270772.9
2821,1.81002E+11,Sea View Beach-Frontal Salton Sea,1,0.059413,1,0.083941,1,0.056604,2,0.015625,0,0,3,0,1,0,0,0.015625,0,0,36533.19059,59392457.47
2822,1.81002E+11,Surprise Valley-Frontal Salton Sea,2,0.074936,2,0.124746,1,0.056604,2,0.015625,1,0,4,0,1,0,0,0.015625,0,0,42728.51881,55001843.17
2823,1.81002E+11,Hidden Springs Canyon-Frontal Salton Sea,2,0.103648,2,0.124746,2,0.132075,2,0.015625,1,0,4,0,1,1,0,0.015625,0,0,45799.85281,55244344.64
2824,1.81001E+11,Washington Wash,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,57783.65282,91424976.76
2825,1.80902E+11,Town of Sands-Kelso Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74611.85355,121543741.4
2826,1.81001E+11,Upper Orange Blossom Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59872.3857,132378195.6
2827,1.80902E+11,Cornfield Spring,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83554.70088,159172581
2828,1.80902E+11,Halloran Summit,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52824.03128,83600814.14
2829,1.81002E+11,Camp Dunlap,1,0.052342,1,0.068785,1,0.056604,1,0.01219512,1,0,2,0,1,0,0,0.01219512,0,0,48082.4706,54522855.32
2830,1.81002E+11,German Diggins Wash,1,0.042579,1,0.111922,0,0,0,0,0,0,4,0,0,0,0,0,0,0,84432.77264,135415929.2
2831,1.81002E+11,Mammoth Wash,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,52877.07759,87066254.96
2832,1.81001E+11,Ship Creek,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70948.75738,71805455.43
2833,1.81001E+11,Chuckwalla Spring,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75216.30512,149130530.7
2834,1.81001E+11,Mesquito Spring,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,79556.90811,141374869.7
2835,1.81001E+11,181001004703-Pinto Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56335.63619,99565507.59
2836,1.81001E+11,Packard Well,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45337.76388,53748948.72
2837,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44445.61011,84181812.86
2838,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45831.64534,58448532.97
2839,1.81001E+11,Sheep Camp Spring,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52535.15415,58402089.37
2840,1.81001E+11,Browns Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63904.96519,108983442.6
2841,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47404.89979,104182152.2
2842,1.81001E+11,Fenner Hills,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54198.92516,54031754.63
2843,1.81001E+11,Honeymoon Wash-Watson Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107327.3109,139850668.8
2844,1.81001E+11,Ford Lake-Watson Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,157773.1084,264365340.4
2845,1.606E+11,Kokoweef Canyon-Frontal Ivanpah Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40914.79306,96594436.76
2846,1.81001E+11,Hopkins Well,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,130691.4823,130988402.5
2847,1.81001E+11,Wileys Well,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,90147.75959,142763509.2
2848,1.81001E+11,Ford Well,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,64572.31009,100554977.7
2849,1.81001E+11,1.81E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44754.43472,66012638.05
2850,1.50301E+11,Lower McCoy Wash,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,116719.3022,109509214.9
2851,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52811.64992,46015239.64
2852,1.81001E+11,Rice Valley,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,106597.6833,127564202.7
2853,1.81001E+11,Little Piute Mountains,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52904.10062,53269795.08
2854,1.81001E+11,Town of Camino-Homer Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57248.78595,126234960.7
2855,1.81001E+11,181001003804-Homer Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59575.3933,112467123.6
2856,1.50301E+11,Sacramento Springs-Piute Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85407.59504,86312140.72
2857,1.50301E+11,1.50E+11,2,0.070876,2,0.186303,0,0,0,0,1,0,4,1,0,0,0,0,0,0,46569.10662,43481078.13
2858,1.50301E+11,Trampas Wash,2,0.101814,1,0.096766,1,0.113208,4,0.05764965,1,0,3,0,2,0,0,0.05764965,0,0,48585.61699,68276185.36
2859,1.50301E+11,Chambers Well,2,0.09705,2,0.186303,1,0.056604,1,0.01219512,1,0,4,1,1,0,0,0.01219512,0,0,67462.21715,103074376.6
2860,1.80101E+11,Russian Gulch-Frontal Pacific Ocean,5,0.534311,5,0.756522,5,0.471698,5,0.176248372,11,37,9,4,3,4,0,0.01457732,0.176248401,0,178247.0534,126144877.8
2861,1.805E+11,Upper Alameda Creek,5,0.445366,5,0.687785,5,0.433962,4,0.048923697,6,62,6,4,1,3,1,0.003649635,0.048923701,0.01658986,105412.2221,160744846.3
2862,1.803E+11,East Branch Cross Creek-Middle Branch Cross Creek,2,0.093408,2,0.245528,0,0,0,0,3,0,3,2,0,0,0,0,0,0,151476.4851,268584583.1
2863,1.50301E+11,Cinnabar Wash-Palo Verde Valley,4,0.294895,2,0.24786,5,0.415094,5,0.112195097,1,0,4,2,2,2,1,0.112195097,0,0,209168.5719,780228771.6
2864,1.71003E+11,Mack Arch Cove-Pacific Ocean,3,0.226804,4,0.531628,1,0.056604,1,0.00793651,0,0,8,5,1,0,0,0.00793651,0,0,10420.49921,128938.4507
2865,1.80101E+11,Salmon Creek,5,0.419618,5,0.765645,4,0.320755,2,0.016589861,8,52,9,4,3,0,1,0.00683302,0,0.01658986,49385.88304,95092700.05
2866,1.80101E+11,Bridge Creek-Redwood Creek,5,0.439104,5,0.611139,5,0.528302,2,0.01476953,11,0,8,4,4,4,0,0.01476953,0.008695652,0,57033.4449,158327122.5
2867,1.80102E+11,Roach Creek,5,0.422959,5,0.703242,4,0.396226,1,0.012305695,16,0,9,4,3,3,0,0.01230569,0.008695652,0,39515.09145,76097669.59
2868,1.80101E+11,Goose Creek,5,0.379526,5,0.662204,4,0.320755,2,0.014649045,8,0,9,5,3,2,0,0.01464904,0,0,52920.22361,104641854
2869,1.80102E+11,Middle Blue Creek,4,0.316587,5,0.63912,2,0.188679,1,0.004369187,11,0,9,4,2,1,0,0.004369187,0,0,46655.70172,72013142.13
2870,1.80101E+11,Middle South Fork Smith River,5,0.407075,5,0.600647,5,0.45283,2,0.01654298,8,0,9,4,4,3,0,0.01654298,0.008695652,0,92235.13302,134031836.7
2871,1.80101E+11,Craigs Creek,5,0.434632,5,0.675028,5,0.45283,2,0.014599275,9,0,9,5,4,3,0,0.01459927,0.008695652,0,36446.05456,46542499.18
2872,1.80101E+11,Mallo Pass Creek-Frontal Pacific Ocean,5,0.589408,5,0.707905,5,0.735849,5,0.105541304,12,0,11,4,5,6,0,0.019180579,0.105541296,0,117522.8815,68043304.11
2873,1.80101E+11,Greenwood Creek,5,0.442878,5,0.63912,5,0.433962,5,0.091048576,11,0,9,4,1,5,0,0.002645503,0.091048583,0,56079.5896,66631503.36
2874,1.80101E+11,Lower Garcia River,5,0.587052,5,0.902037,5,0.54717,5,0.093895473,12,70,10,4,3,3,1,0.01118908,0.093895473,0.01658986,71315.22138,121330009.9
2875,1.80101E+11,Lower East Branch South Fork Eel River,5,0.359145,5,0.587822,4,0.339623,2,0.016589861,7,0,9,4,2,1,1,0.004939081,0.008695652,0.01658986,55651.74508,103921742.5
2876,1.80101E+11,Chamise Creek,4,0.275307,4,0.547017,2,0.169811,1,0.00683302,6,0,8,4,3,0,0,0.00683302,0,0,47124.02331,72574538.61
2877,1.80101E+11,Jewett Creek,4,0.269541,4,0.531861,2,0.169811,1,0.00683302,7,0,7,4,3,0,0,0.00683302,0,0,31794.71956,51521840.82
2878,1.80101E+11,Pilot Creek,5,0.343622,4,0.547017,4,0.339623,2,0.016589861,6,0,8,4,2,1,1,0.00688279,0.008695652,0.01658986,53854.91273,102985920.9
2879,1.80101E+11,Bear Creek-Mad River,5,0.343622,4,0.547017,4,0.339623,2,0.016589861,6,0,8,4,2,1,1,0.00688279,0.008695652,0.01658986,80430.83673,125679129.3
2880,1.80102E+11,Campbell Creek-Trinity River,5,0.506091,5,0.634456,5,0.679245,2,0.016589861,15,0,7,4,4,4,1,0.01001847,0.008695652,0.01658986,70935.29788,125904289.5
2881,1.80102E+11,Mingo Creek-South Fork Trinity River,5,0.491455,5,0.595983,5,0.679245,2,0.016589861,12,0,7,4,4,4,1,0.01001847,0.008695652,0.01658986,50334.16968,116629050.4
2882,1.80102E+11,Copper Creek-Dillon Creek,5,0.422901,5,0.797772,4,0.301887,1,0.01196218,11,50,9,4,4,1,0,0.01196218,0,0,56341.09213,103729846.3
2883,1.80102E+11,Upper Clear Creek,4,0.303045,5,0.616692,2,0.169811,1,0.01006824,5,26,8,4,3,0,0,0.01006824,0,0,72938.2807,159598562.8
2884,1.80102E+11,Upper Indian Creek,5,0.378255,5,0.680417,4,0.301887,1,0.01196218,7,38,8,4,4,1,0,0.01196218,0,0,47334.56796,104886545.5
2885,1.71003E+11,Althouse Creek,3,0.177945,4,0.46774,0,0,0,0,2,0,7,4,0,0,0,0,0,0,8336.827637,1757605.235
2886,1.80101E+11,Feliz Creek,5,0.401665,5,0.699588,4,0.339623,2,0.016589861,8,40,8,4,2,1,1,0.005943215,0.008695652,0.01658986,57867.93637,108430637.4
2887,1.80101E+11,Robinson Creek,4,0.320815,4,0.544686,3,0.207547,5,0.091048576,8,0,7,4,1,2,0,0.003649635,0.091048583,0,40698.13573,67106279.4
2888,1.80101E+11,Salt Creek,3,0.183188,3,0.422271,1,0.056604,1,0.002645503,5,0,4,4,1,0,0,0.002645503,0,0,31774.98722,43225458.53
2889,1.80102E+11,Happy Camp Creek-South Fork Trinity River,5,0.33838,4,0.516705,4,0.358491,1,0.014255755,8,0,6,4,5,1,0,0.01425575,0.008695652,0,44725.48812,88368067.99
2890,1.80102E+11,Tule Creek,4,0.315973,4,0.516705,4,0.301887,1,0.01196218,8,0,6,4,4,1,0,0.01196218,0.008695652,0,37640.86461,60380750.65
2891,1.80102E+11,Rusch Creek-Hayfork Creek,5,0.425404,4,0.516705,5,0.584906,2,0.016589861,8,0,6,4,5,2,1,0.01425575,0.008695652,0.01658986,77065.84028,130484991.5
2892,1.80102E+11,Big Creek,5,0.416535,5,0.646668,5,0.433962,1,0.014255755,7,45,6,4,5,2,0,0.01425575,0,0,35101.93136,49742975.72
2893,1.80102E+11,Knownothing Creek,5,0.3381,4,0.475901,4,0.396226,2,0.016589861,7,0,5,4,3,1,1,0.008606475,0.008695652,0.01658986,37094.60443,58973136.06
2894,1.80102E+11,Crawford Creek-South Fork Salmon River,5,0.412066,5,0.693819,4,0.377358,1,0.01196218,8,47,7,4,4,2,0,0.01196218,0.008695652,0,54154.33209,103133222.7
2895,1.80102E+11,Somes Creek-Salmon River,5,0.36077,5,0.634456,4,0.301887,1,0.01196218,15,0,7,4,4,1,0,0.01196218,0.008695652,0,33947.79145,41127295.52
2896,1.80102E+11,Ukonom Creek,5,0.36848,5,0.63912,4,0.320755,1,0.008695652,11,0,9,4,3,2,0,0.00772489,0.008695652,0,49197.86283,84774473.87
2897,1.80102E+11,Lower Wooley Creek,5,0.375732,5,0.598315,4,0.377358,1,0.01196218,10,0,8,4,4,2,0,0.01196218,0.008695652,0,68052.29155,85655039.42
2898,1.80102E+11,Upper Wooley Creek,5,0.332384,5,0.559842,4,0.301887,1,0.01196218,7,0,8,4,4,1,0,0.01196218,0,0,44305.0192,104740331.1
2899,1.80101E+11,Pena Creek,5,0.355296,4,0.516705,3,0.264151,5,0.153060034,8,0,6,4,2,2,0,0.009899635,0.153060004,0,48294.40472,58601515.46
2900,1.80101E+11,Lake Mendocino-East Fork Russian River,5,0.350154,5,0.611632,3,0.226415,4,0.082352966,6,38,6,4,0,1,1,0,0.082352974,0.01658986,67982.14632,103822660.7
2901,1.80101E+11,Hayshed Creek-Middle Fork Eel River,4,0.27233,3,0.435096,3,0.264151,2,0.016589861,6,0,4,4,2,0,1,0.004939081,0,0.01658986,37158.79247,53812756.55
2902,1.80101E+11,Williams Creek,4,0.306809,4,0.450252,4,0.339623,2,0.016589861,5,0,5,4,2,1,1,0.004939081,0.008695652,0.01658986,46352.00871,79922563.93
2903,1.80202E+11,Upper Beegum Creek,4,0.324351,3,0.439759,4,0.396226,2,0.016589861,2,0,6,4,3,1,1,0.007526595,0,0.01658986,43349.89997,76941219.41
2904,1.80102E+11,Carr Creek,3,0.234604,4,0.475901,2,0.132075,1,0.008695652,7,0,5,4,1,1,0,0.002475247,0.008695652,0,37296.94319,73362067.47
2905,1.80202E+11,Harrison Gulch-Middle Fork Cottonwood Creek,3,0.230613,4,0.465408,2,0.132075,1,0.008695652,4,0,6,4,1,1,0,0.001886792,0.008695652,0,49870.15624,96036537.63
2906,1.80102E+11,Rush Creek,5,0.385803,4,0.544686,5,0.45283,2,0.016589861,8,0,7,4,4,1,1,0.01001847,0.008695652,0.01658986,48705.26092,58289464.59
2907,1.80102E+11,South Russian Creek,5,0.395175,5,0.687208,4,0.339623,1,0.01190921,6,53,7,4,2,3,0,0.01190921,0.008695652,0,34162.12232,47869062.26
2908,1.80102E+11,North Fork Coffee Creek,4,0.250215,5,0.582233,1,0.075472,0,0,4,28,7,4,0,1,0,0,0,0,36228.71287,63155711.7
2909,1.80102E+11,South Fork Scott River,5,0.339732,4,0.544686,4,0.339623,1,0.008695652,8,0,7,4,2,3,0,0.004369187,0.008695652,0,52909.01906,114015062.4
2910,1.80102E+11,Oro Fino Creek-Scott River,5,0.364269,4,0.544686,4,0.396226,2,0.016589861,8,0,7,4,3,1,1,0.00772489,0.008695652,0.01658986,63066.14828,102547268
2911,1.80102E+11,Etna Creek,4,0.328946,5,0.671607,2,0.188679,1,0.004369187,8,40,7,4,2,1,0,0.004369187,0,0,47841.37255,69787997.97
2912,1.80102E+11,Dutch Creek-Beaver Creek,4,0.304589,4,0.488725,4,0.301887,1,0.01001847,8,0,5,4,4,1,0,0.01001847,0.008695652,0,34043.51809,48845074.38
2913,1.805E+11,Bolinas Lagoon,5,0.480538,5,0.678663,5,0.490566,5,0.093895473,9,47,6,4,2,3,1,0.009899635,0.093895473,0.01658986,41904.83806,49054433.53
2914,1.805E+11,Kent Lake-Lagunitas Creek,5,0.459541,5,0.713434,5,0.415094,4,0.079402745,8,62,6,4,2,2,1,0.009899635,0.079402737,0.01658986,40567.94511,56040992.77
2915,1.805E+11,Upper Sonoma Creek,5,0.510327,5,0.655742,5,0.509434,5,0.176248372,8,35,7,4,1,4,1,0.003649635,0.176248401,0.01658986,56448.65531,116712320.7
2916,1.80202E+11,Soda Creek,4,0.274385,4,0.478232,3,0.226415,2,0.016589861,5,0,6,4,0,1,1,0,0.008695652,0.01658986,54067.54051,84218768.04
2917,1.80201E+11,Grizzly Creek-North Fork Cache Creek,4,0.271832,5,0.630358,1,0.075472,1,0.008695652,8,27,7,4,0,1,0,0,0.008695652,0,52949.62681,70839688.51
2918,1.80201E+11,Spanish Creek-North Fork Cache Creek,4,0.29754,4,0.539097,3,0.226415,2,0.016589861,5,28,5,4,0,1,1,0,0.008695652,0.01658986,33767.50397,46629799.48
2919,1.80201E+11,Elk Creek,3,0.172179,4,0.452584,0,0,0,0,3,0,6,4,0,0,0,0,0,0,47686.73026,86725059.93
2920,1.80201E+11,Briscoe Creek,4,0.269506,4,0.465408,3,0.226415,2,0.016589861,4,0,6,4,0,1,1,0,0.008695652,0.01658986,58165.92434,135790823.8
2921,1.80201E+11,Stony Gorge Reservoir-Stony Creek,3,0.229116,5,0.602245,0,0,0,0,7,31,6,4,0,0,0,0,0,0,73735.41145,140971744.7
2922,1.80201E+11,Upper Grindstone Creek,3,0.156656,3,0.411779,0,0,0,0,2,0,5,4,0,0,0,0,0,0,41460.17648,84524210.37
2923,1.80201E+11,Middle Grindstone Creek,3,0.189248,4,0.497451,0,0,0,0,2,27,5,4,0,0,0,0,0,0,44037.83391,77812389.76
2924,1.80202E+11,Middle Fork Elder Creek,3,0.166413,3,0.437427,0,0,0,0,4,0,5,4,0,0,0,0,0,0,35274.94605,47977152.36
2925,1.80201E+11,Heifer Camp Creek,3,0.172179,4,0.452584,0,0,0,0,3,0,6,4,0,0,0,0,0,0,39994.03834,51830054.54
2926,1.80202E+11,Mill Creek,3,0.180163,4,0.473569,0,0,0,0,9,0,4,4,0,0,0,0,0,0,56486.2591,74752377.78
2927,1.80202E+11,Digger Creek-Thomes Creek,5,0.398288,5,0.565671,5,0.45283,3,0.028424235,14,0,5,4,4,1,1,0.028424241,0.020172911,0.01658986,152069.1924,152768604.7
2928,1.80202E+11,Middle Red Bank Creek,3,0.208181,4,0.488725,1,0.056604,1,0.001886792,8,0,5,4,1,0,0,0.001886792,0,0,67391.06399,102275393.9
2929,1.80202E+11,Roaring River,3,0.229018,3,0.422271,2,0.169811,1,0.00990572,5,0,4,4,3,0,0,0.00990572,0,0,49869.1466,62612600.4
2930,1.80202E+11,South Fork Clear Creek-Clear Creek,5,0.507981,5,0.854004,5,0.45283,3,0.028424235,10,70,7,5,4,1,1,0.028424241,0.008695652,0.01658986,68891.04845,127262139.2
2931,1.80102E+11,Deadwood Creek-Trinity River,5,0.369392,4,0.501549,5,0.45283,2,0.016589861,9,0,5,4,4,1,1,0.01001847,0.008695652,0.01658986,42395.9277,57146535.04
2932,1.80102E+11,Mooney Gulch-Trinity River,4,0.270954,4,0.544686,2,0.150943,2,0.016589861,8,0,7,4,0,0,1,0,0,0.01658986,37583.77541,67742345.79
2933,1.80202E+11,Stacey Creek-Clear Creek,3,0.180489,3,0.398954,1,0.075472,0,0,1,0,5,4,0,1,0,0,0,0,59142.04102,119278203.1
2934,1.80202E+11,East Fork Clear Creek-Clear Creek,4,0.29334,4,0.452584,4,0.301887,2,0.016589861,3,0,6,4,0,2,1,0,0.008695652,0.01658986,43775.10339,102132763.4
2935,1.80102E+11,Tangle Blue Creek,4,0.270393,4,0.46774,3,0.226415,2,0.016589861,2,0,7,4,0,1,1,0,0,0.01658986,35522.39006,56943661.63
2936,1.80102E+11,Picayune Creek-Trinity River,4,0.315726,5,0.594793,3,0.226415,1,0.008695652,3,36,7,4,0,3,0,0,0.008695652,0,54566.90002,102670410
2937,1.80102E+11,Lower Moffett Creek,4,0.264115,4,0.516705,2,0.169811,1,0.00772489,8,0,6,4,3,0,0,0.00772489,0,0,69316.89261,120996163.5
2938,1.80102E+11,Upper Willow Creek,4,0.24656,4,0.480564,2,0.150943,2,0.016589861,3,0,7,4,0,0,1,0,0,0.01658986,45502.14715,80039256.56
2939,1.80102E+11,Lower Willow Creek,4,0.245673,4,0.478232,2,0.150943,2,0.016589861,5,0,6,4,0,0,1,0,0,0.01658986,71956.62428,147309250.9
2940,1.80102E+11,Yreka Creek,5,0.376923,5,0.634552,4,0.339623,2,0.016589861,7,50,5,4,2,1,1,0.004369187,0.008695652,0.01658986,60079.92459,132588296.9
2941,1.80102E+11,Williams Creek-Klamath River,4,0.319146,4,0.501549,4,0.320755,2,0.016589861,9,0,5,4,3,0,1,0.00772489,0,0.01658986,43106.54706,70285880
2942,1.805E+11,San Gregorio Creek,5,0.515131,5,0.712989,5,0.54717,5,0.093895473,9,49,7,4,3,3,1,0.015997199,0.093895473,0.01658986,47985.49909,81251622.59
2943,1.805E+11,Lower Pescadero Creek,5,0.499982,5,0.767508,5,0.45283,5,0.093895473,9,75,6,4,4,3,0,0.02167902,0.093895473,0,55701.95826,78711785.15
2944,1.805E+11,Colma Creek-Frontal San Francisco Bay Estuaries,4,0.269334,5,0.561392,2,0.132075,2,0.01449275,10,6,6,4,1,1,0,0.00568182,0.01449275,0,76071.17247,82133904.8
2945,1.805E+11,Oakland Inner Harbor-San Francisco Bay,4,0.251176,4,0.537691,1,0.113208,1,0.009331455,14,0,4,4,2,0,0,0.009331455,0,0,261889.0531,422795361.5
2946,1.805E+11,Dry Creek,4,0.326142,5,0.570334,3,0.207547,4,0.079402745,10,0,7,4,1,2,0,0.003649635,0.079402737,0,51672.29089,74753463.46
2947,1.805E+11,Tulucay Creek-Frontal San Pablo Bay Estuaries,5,0.393805,5,0.678927,4,0.339623,2,0.016589861,11,39,6,4,2,1,1,0.009331455,0.01449275,0.01658986,75615.4817,89016828.62
2948,1.80201E+11,Middle Bear Creek,4,0.288971,4,0.516573,3,0.226415,2,0.016589861,7,4,6,4,0,1,1,0,0.008695652,0.01658986,51203.1926,84486740.47
2949,1.80201E+11,Hamilton Creek-Cache Creek,4,0.293013,4,0.527198,3,0.226415,2,0.016589861,11,0,5,4,0,1,1,0,0.008695652,0.01658986,56245.593,132095336.4
2950,1.80201E+11,Antelope Creek,3,0.165526,3,0.435096,0,0,0,0,6,0,4,4,0,0,0,0,0,0,56249.20817,75666341.04
2951,1.80201E+11,Deadmans Reach-Sacramento River,5,0.377584,4,0.512275,4,0.320755,5,0.159471914,19,0,3,3,3,0,1,0.00990572,0,0.159471899,65834.64013,101178607.4
2952,1.80201E+11,Lower North Fork Stony Creek,3,0.206792,4,0.44792,1,0.075472,3,0.020172907,7,0,4,4,0,1,0,0,0.020172911,0,67738.04133,80370490.83
2953,1.80202E+11,Houghton Creek,3,0.155857,3,0.40968,0,0,0,0,11,0,3,3,0,0,0,0,0,0,55237.47547,56191099.47
2954,1.80202E+11,Rice Creek-Burch Creek,4,0.249949,4,0.448153,2,0.188679,3,0.020172907,14,0,3,3,2,1,0,0.00505135,0.020172911,0,78601.87674,61597508.53
2955,1.80202E+11,Rodeo Creek-Sacramento River,5,0.383325,5,0.601812,4,0.377358,3,0.028424235,19,0,4,4,4,0,1,0.028424241,0,0.01658986,109715.841,77720731.09
2956,1.80202E+11,East Fork Stillwater Creek,4,0.262646,5,0.631891,1,0.056604,1,0.001886792,10,0,7,5,1,0,0,0.001886792,0,0,36529.35165,42459337.92
2957,1.80202E+11,Dry Creek,4,0.257768,5,0.619067,1,0.056604,1,0.001886792,9,0,7,5,1,0,0,0.001886792,0,0,40458.596,49801047.63
2958,1.802E+11,Nosoni Creek-McCloud River,4,0.325628,4,0.537457,4,0.301887,2,0.016589861,7,0,5,5,0,2,1,0,0.008695652,0.01658986,53589.49811,113338074.9
2959,1.802E+11,North Salt Creek,4,0.306113,4,0.48616,4,0.301887,2,0.016589861,3,0,5,5,0,2,1,0,0.008695652,0.01658986,37643.14098,62650242.03
2960,1.802E+11,Soda Creek,4,0.275285,4,0.488492,3,0.226415,1,0.008695652,1,0,6,5,0,3,0,0,0.008695652,0,51835.96813,74996296.73
2961,1.80102E+11,Grass Lake,2,0.122592,2,0.322241,0,0,0,0,2,0,4,3,0,0,0,0,0,0,46231.78918,73452982.55
2962,1.80102E+11,Middle Little Shasta River,3,0.237988,3,0.42819,2,0.188679,1,0.008695652,7,22,3,3,2,1,0,0.004369187,0.008695652,0,45393.41159,64378085.69
2963,1.80102E+11,Bogus Creek,4,0.252269,4,0.485569,2,0.169811,1,0.00772489,9,32,3,3,3,0,0,0.00772489,0,0,62316.11296,139910585.5
2964,1.806E+11,Monterey Bay,5,0.62228,5,0.751181,5,0.773585,5,0.110935085,9,24,9,5,7,3,1,0.05284645,0.110935099,0.01658986,226930.734,175664285.7
2965,1.806E+11,Bear Creek-San Lorenzo River,5,0.420891,5,0.762784,3,0.264151,4,0.079402745,6,68,8,4,2,2,0,0.009899635,0.079402737,0,61722.08752,132847883
2966,1.805E+11,Permanente Creek-Frontal San Francisco Bay Estuaries,5,0.435438,5,0.750621,3,0.283019,5,0.110935085,10,48,8,4,1,3,0,0.003649635,0.110935099,0,42396.91682,62930396.19
2967,1.805E+11,Stevens Creek,5,0.522848,5,0.839598,4,0.358491,5,0.176248372,11,72,8,4,1,4,0,0.003649635,0.176248401,0,66229.97486,54380248.88
2968,1.805E+11,San Lorenzo Creek,5,0.356173,5,0.688446,3,0.207547,4,0.040228046,11,42,6,4,1,2,0,0.003649635,0.04022805,0,72842.04436,74463841.9
2969,1.805E+11,South San Ramon Creek,4,0.298779,4,0.542354,3,0.226415,2,0.016589861,10,0,6,4,0,1,1,0,0.01449275,0.01658986,45875.21985,69322535.09
2970,1.805E+11,San Ramon Creek,5,0.379891,5,0.656451,4,0.301887,4,0.040228046,9,40,6,4,0,2,1,0,0.04022805,0.01658986,67916.16263,132917395.6
2971,1.805E+11,Agua Caliente Creek-Frontal San Francisco Bay Estuaries,4,0.330718,4,0.527198,4,0.301887,4,0.040228046,11,0,5,4,0,2,1,0,0.04022805,0.01658986,36090.52066,68335842.69
2972,1.805E+11,Green Valley Creek,5,0.3909,5,0.734756,3,0.207547,5,0.085199796,10,43,8,4,1,2,0,0.003649635,0.085199803,0,47595.79997,56111906.98
2973,1.80202E+11,Union School Slough,4,0.257834,5,0.677732,0,0,0,0,12,24,5,5,0,0,0,0,0,0,63349.4686,77577386.8
2974,1.80201E+11,Smith Creek-Colusa Basin Drainage Canal,5,0.358069,4,0.460978,4,0.320755,5,0.159471914,15,0,3,3,3,0,1,0.02480999,0,0.159471899,64572.62598,134652290.8
